timestamp,Cell_001,Cell_002,Cell_003,Cell_004,Cell_005,Cell_006,Cell_007,Cell_008,Cell_009,Cell_010,Cell_011,Cell_012,Cell_013,Cell_014,Cell_015,Cell_016,Cell_017,Cell_018,Cell_019,Cell_020,Cell_021,Cell_022,Cell_023,Cell_024,Cell_025,Cell_026,Cell_027,Cell_028,Cell_029,Cell_030,Cell_031,Cell_032,Cell_033,Cell_034,Cell_035,Cell_036,Cell_037,Cell_038,Cell_039,Cell_040,Cell_041,Cell_042,Cell_043,Cell_044,Cell_045,Cell_046,Cell_047,Cell_048,Cell_049,Cell_050,Cell_051,Cell_052,Cell_053,Cell_054,Cell_055,Cell_056,Cell_057,Cell_058,Cell_059,Cell_060,Cell_061,Cell_062,Cell_063,Cell_064,Cell_065,Cell_066,Cell_067,Cell_068,Cell_069,Cell_070,Cell_071,Cell_072,Cell_073,Cell_074,Cell_075,Cell_076,Cell_077,Cell_078,Cell_079,Cell_080,Cell_081,Cell_082,Cell_083,Cell_084,Cell_085,Cell_086,Cell_087,Cell_088,Cell_089,Cell_090,Cell_091,Cell_092,Cell_093,Cell_094,Cell_095,Cell_096,Cell_097,Cell_098,Cell_099,Cell_100,Cell_101,Cell_102,Cell_103,Cell_104,Cell_105,Cell_106,Cell_107,Cell_108,Cell_109,Cell_110,Cell_111,Cell_112,Cell_113,Cell_114,Cell_115,Cell_116,Cell_117,Cell_118,Cell_119,Cell_120,Cell_121,Cell_122,Cell_123,Cell_124,Cell_125,Cell_126,Cell_127,Cell_128,Cell_129,Cell_130,Cell_131,Cell_132,Cell_133,Cell_134,Cell_135,Cell_136,Cell_137,Cell_138,Cell_139,Cell_140,Cell_141,Cell_142,Cell_143,Cell_144,Cell_145,Cell_146,Cell_147,Cell_148,Cell_149,Cell_150,Cell_151,Cell_152,Cell_153,Cell_154,Cell_155,Cell_156,Cell_157,Cell_158,Cell_159,Cell_160,Cell_161,Cell_162,Cell_163,Cell_164,Cell_165,Cell_166,Cell_167,Cell_168,Cell_169,Cell_170,Cell_171,Cell_172,Cell_173,Cell_174,Cell_175,Cell_176,Cell_177,Cell_178,Cell_179,Cell_180,Cell_181,Cell_182,Cell_183,Cell_184,Cell_185,Cell_186,Cell_187,Cell_188,Cell_189,Cell_190,Cell_191,Cell_192,Cell_193,Cell_194,Cell_195,Cell_196,Cell_197,Cell_198,Cell_199,Cell_200,Cell_201,Cell_202,Cell_203,Cell_204,Cell_205,Cell_206,Cell_207,Cell_208,Cell_209,Cell_210,Cell_211,Cell_212,Cell_213,Cell_214,Cell_215,Cell_216,Cell_217
2024-12-05 06:20:00,204464,75748,101223,173428,182869,264543,383544,495448,109582,287152,431954,389425,436625,152690,71523,120545,685410,90150,551293,163233,168509,958117,144962,200253,61028,113659,522651,349784,157459,349568,102457,758604,94954,648946,6607100,117165,159788,242007,232214,531912,672944,627794,75019,111961,200672,63259,123985,220948,251008,233449,506402,409790,126585,249418,4878154,369162,42409,289542,212809,129901,321568,427932,479787,181378,348418,7845601,1608760,114348,430672,199020,255054,174147,123102,220377,4486464,218544,321021,444220,313552,107177,303259,201315,29635,172905,468726,120542,116990,472950,1289078,972787,478508,138536,85320,408898,100134,414673,58581,124838,335029,235634,76137,3039840,90780,143472,212231,708558,157093,3335246,122839,346739,330592,120137,545499,586144,143375,12613,37514,150749,162411,52380,59294,20606,26089,7474,557016,208425,64182,37357,50070,287955,155396,84880,215132,192031,116632,219972,214673,57809,215518,134671,335420,443799,10125066,211377,24733,214368,415844,189129,54779,44255,44307,317709,228567,559474,306437,481713,58045,475893,1420214,184011,395989,259847,194906,186027,232584,57383,91064,129212,68887,108686,19863,164413,348313,558120,2139799,311804,1053322,30360,129467,150430,360194,1990699,6907808,73499,71252,925479,815089,656620,1068028,380323,387756,147943,72152,111614,319830,178534,65137,127006,661697,167047,218872,295887,26278,202265,370626,326367,364352,309807,114986,230416,116813,194874,3492987,187375,337020,176269,452247
2024-12-05 06:25:00,271867,154058,108609,240685,326546,329851,489417,896589,56341,120354,491555,428964,394125,288616,55585,133068,757360,155168,382137,196310,175486,972380,138697,288819,18718,107730,576626,542264,213431,401808,60680,216993,75338,403032,6485152,149515,191044,276618,292061,644484,574247,621516,85423,89236,89007,42620,306186,154941,203530,193349,119000,378935,79673,213192,4658029,275929,76613,312593,545452,223145,363381,429765,563986,161479,447149,7502352,920866,73098,1202510,1413488,687799,134993,78420,211478,4391439,489664,307326,138906,162199,95367,337928,220296,46568,283467,536029,78106,83081,553021,836948,1337779,299820,335287,117441,1137276,136427,269695,119888,141001,332464,230570,47693,2871910,137471,264694,209437,1314074,211388,132951,132615,498410,493256,122613,619506,270943,700463,70283,73288,106631,22067,334839,59408,16854,24298,10379,415580,220874,157026,73976,52138,248528,93972,111633,379026,248165,184782,510883,261845,92398,340252,114589,366703,340202,9914439,208092,28273,399036,536217,1057508,68640,66909,38107,250890,328757,572705,247294,222846,64833,463096,1192221,182099,828955,289010,334450,491701,165038,88669,44620,59308,168672,62284,82692,190371,622699,788689,1488926,270926,837109,14634,155062,146536,878073,2668043,6531976,51959,89810,2250768,271896,460176,783493,287602,490910,59293,105607,153771,325999,266373,48779,97506,835645,158319,309408,270716,40166,231203,834559,318629,386713,336775,108640,152228,96148,168941,3426355,222976,606847,198685,716240
2024-12-05 06:30:00,219923,133505,89609,322402,333131,370324,1052935,678441,131072,85843,636310,404843,548474,147040,39451,117498,451253,195343,277456,182170,166849,884517,128554,533259,24104,89672,695674,518751,202746,333984,128695,118919,215854,489291,6626035,163156,152433,277101,399296,563773,574314,820903,36533,136918,118662,51269,131064,618733,237187,271409,128586,736572,139695,135841,5016457,434736,61581,294200,211382,147290,451069,648956,742480,269258,769632,7208302,399018,136037,1094736,1155746,658334,672929,52406,173485,4469031,368522,221922,220748,187612,103172,385657,243699,33050,306814,663144,59305,133357,712465,1586520,1112382,463950,201996,63477,1542189,94985,606556,102411,68232,253908,217105,82914,2524364,284218,170982,208400,2134947,206084,163076,151575,164916,967631,149444,463579,391197,906478,238651,33499,94967,6058,105379,107432,40963,40817,10365,560916,270999,108924,60687,44065,234689,346201,114170,221287,345557,167891,205184,199383,137397,779739,167954,463235,455156,10052197,253341,39538,191820,772254,1189998,74226,140780,18644,223204,214986,683578,478453,198838,81621,440109,1489584,188231,562376,316045,316291,704081,318502,241006,40281,115704,241969,24730,22002,229732,315881,1406440,413799,317170,840051,17313,172767,108979,386874,2858491,7144273,271106,119293,1845866,328779,457841,706458,440197,483247,507088,600895,206111,454473,239690,111433,93734,464576,61286,247919,377473,5409,354014,253860,428546,333352,364401,145767,352644,104819,569789,3466850,117758,420338,416175,940519
2024-12-05 06:35:00,229151,879183,232902,288377,157862,454196,660898,663112,86033,134468,612202,523519,437418,189061,54223,169833,305416,168616,368344,190481,278682,939491,102092,650083,93631,118851,668116,713283,204324,553862,28389,129454,110824,463448,6360369,171457,311181,513460,805933,407618,492862,748996,46348,148792,344512,174994,84711,281606,271255,257261,200846,907044,118145,192056,4912643,211258,41106,318985,250875,146109,531813,499172,891985,302936,489036,7161855,656883,175205,351650,710075,405230,843128,71000,179672,4499561,141231,211242,81413,247689,150436,317259,250641,63264,327987,644954,111209,88373,609228,5646489,1481525,481874,340740,61704,435030,86239,825042,196630,122824,207550,202498,83425,2153954,347849,419417,318121,1338187,146576,129258,158194,527365,961331,159967,849529,329859,699276,42842,29900,79734,24381,66122,224947,55145,20916,1812,561563,260801,120215,43104,61609,560365,165929,79587,94372,333341,268277,262109,313596,102917,367683,228668,529696,518523,9977441,287553,87801,218695,853085,362769,229902,144867,41636,189482,258126,284225,486303,186349,50687,500222,1207281,279593,663178,438031,350983,834161,372803,280120,69187,117510,93672,25430,42816,246503,317116,723383,374861,252217,1224560,25895,329526,112204,332784,3879151,6827015,96051,106360,821178,388112,517300,605514,317455,509659,478162,712973,229351,362259,230138,139502,137106,598019,84378,278601,528128,18847,387365,131992,546773,315815,287980,125977,236413,104623,287853,3366101,100586,608961,221423,526178
2024-12-05 06:40:00,538644,104173,242102,250949,132042,533698,608079,692078,110182,143835,899056,651435,355993,234451,39740,99449,396150,205352,432398,205348,227796,928800,143804,581972,61155,107071,668122,574800,210492,819306,56229,163461,97750,412121,7109469,151674,391806,233775,208856,644902,517902,626184,85527,160614,137087,57803,88395,308199,239951,255494,120495,474947,194757,227267,4264480,309345,181087,320398,252783,131985,518505,611241,579193,310443,358285,6850868,547963,159343,447955,942034,291847,724297,69144,174564,4982432,133315,147355,162386,429486,191551,322832,277161,58921,212774,527138,119173,325185,1260185,1915878,2471833,561492,935548,171049,487874,74030,593744,157897,116489,208755,216387,62785,2784630,159176,232442,300466,382046,208262,223131,276682,199153,340984,121795,973552,334198,849369,29305,54864,77278,41217,86416,49453,32004,80983,9306,552497,213756,86288,27310,56627,454337,151421,76407,145983,268301,328545,541343,221397,88052,297370,254389,499751,639807,10202521,277633,81271,297201,579996,332597,199391,106165,82678,131553,325298,195803,527124,173009,284181,435375,1877166,415408,789177,523579,511272,830739,237498,185000,109241,84755,126135,1886726,39772,559972,412315,851313,429012,502824,2238067,27049,428702,186587,324655,3975590,6682978,126995,90723,621130,145400,1194414,1060646,593998,979611,118586,58796,209272,389766,337085,54270,155743,715434,128190,276877,591742,16792,429351,169249,616436,450759,355382,133845,257581,80736,237447,3455946,171255,635553,251437,553296
2024-12-05 06:45:00,647731,173968,235578,216564,159335,700874,747078,796059,101133,169531,708159,767850,401120,270889,47388,243293,436927,135268,1169552,243649,285672,881683,194734,552968,28555,130540,669196,523157,232008,768594,51082,228714,121839,517537,7177177,109703,352112,554685,272028,1024591,608390,915340,57389,116845,121380,105073,82459,286209,410732,308569,126647,553429,222621,243313,4158583,422589,151997,286658,231428,93032,3059610,472182,480369,322398,334253,7145444,940672,201846,458373,617945,259261,805165,162437,181237,4298438,195319,190761,200569,229252,280625,268634,306539,50826,289330,875675,108693,152288,1347758,1102813,2377178,610289,239935,151364,961743,111128,985332,147927,92885,204730,265263,81579,2497535,115645,172929,384103,158326,295412,165395,158011,137138,459779,147726,536656,381793,787961,40288,33983,105403,23082,80875,13653,34914,35084,4786,506863,197766,106406,22063,66278,410346,91015,136211,386744,218371,393864,391648,236507,99240,456600,277105,484672,395856,10076200,358156,57512,300721,587652,418701,104888,97575,77430,293458,342280,152188,565398,305639,186635,472245,1350509,287260,793051,843966,292795,915947,453453,155196,85103,60291,208993,57694,53719,408678,635040,681777,548551,299537,2038783,13280,351026,139891,432470,4057739,7085632,172317,96741,495755,181255,1204747,1108706,428803,1168595,250956,69048,188820,378377,344938,66298,511590,685558,97108,424880,1114401,19503,529524,296031,988383,450687,343867,177613,262816,115071,206629,3335877,108934,722582,170791,605791
2024-12-05 06:50:00,582225,184920,143570,200661,197058,351033,1055834,885883,113146,192824,767215,795018,511000,201804,78983,748170,340618,199119,1371034,345581,166375,857156,116913,344201,44077,114682,546563,513355,196790,1120691,27332,105332,198495,384828,6674463,538698,374561,383003,524639,967199,1737988,1368771,96431,185319,161869,127969,214257,465471,313995,270083,132956,379001,206221,196567,4462598,481482,48612,256799,289439,109761,590529,621123,527191,330325,638106,7545109,506948,189453,405393,550606,243461,694206,106060,209231,4223967,229556,485518,262107,267668,232674,449176,305298,38670,203879,531036,74230,104999,1729275,925095,2017258,458250,324042,53138,718591,143752,680607,162216,70401,200282,292687,44116,2119844,310685,270897,263850,816495,311404,223430,152963,152781,687236,1309053,711479,345900,870341,119209,88721,141933,11950,88079,17030,36194,24337,18770,553641,355949,87130,34113,75756,860415,220271,144773,439876,278601,544513,322005,364044,138966,557013,198788,703409,517270,9932977,292363,104568,257525,883255,281541,70880,275120,110158,147465,373998,179203,492908,246899,208759,606680,1720122,353668,766665,587400,324132,2026085,566270,223158,59030,67118,85838,65255,61934,575507,551857,654265,730073,408054,1859082,34806,283992,148643,486134,4112233,6832030,140046,41356,935591,234386,797652,1398102,444916,937371,121924,97128,233306,382633,375963,25832,464695,731589,143608,550698,763479,18597,722228,365020,1071555,442038,678956,129851,276435,131374,415493,3451182,194587,773949,382511,383130
2024-12-05 06:55:00,769683,245345,106664,273293,200736,295376,1171728,1421157,557666,712744,689834,861149,477644,208124,54939,699656,454691,199392,911465,288146,211620,562019,241663,478843,40242,112040,597408,677003,319213,896980,64667,161612,328396,421841,6636915,113062,369821,679035,279593,1288519,1319807,1981876,113838,495408,161810,146523,293519,242471,380607,290209,186864,507747,237218,234390,4333306,414158,42298,202987,314146,166707,499683,587544,610679,348307,481110,6993101,349262,120661,461564,464965,174871,839529,326703,268060,4299780,630726,571949,396716,445062,321952,1798900,276931,39653,241975,883435,117836,132708,1612501,1292670,1729001,794844,322340,81914,538863,163763,431012,131837,161322,208266,314696,26399,2479227,413525,430732,436687,1357367,284923,240905,191688,194503,384353,4588819,577270,662256,597878,43283,175927,129732,14539,163883,46334,49873,29254,6411,621979,264680,103893,36649,43371,377568,278049,170090,212265,295256,583719,789630,252153,130185,377295,208253,685622,589199,10114963,299539,46051,303624,851399,204374,143466,71799,143993,163962,306641,195548,378906,280913,336967,724347,798309,220487,791955,1140826,464513,851898,524511,285920,52554,74520,95626,55394,42373,862774,520713,485913,470627,478335,2319973,40811,417752,150856,416958,4360736,7169165,206703,70486,881846,284534,1021983,1624171,329335,870219,161486,99493,187257,450176,300608,99345,132255,1309973,189871,1017945,269934,24805,717400,401223,974843,560209,642628,119783,284026,108792,501271,3318578,542580,1179967,266985,696170
2024-12-05 07:00:00,340962,304895,113934,282417,228922,545661,1515227,1243286,419568,785974,1916466,838462,642524,257265,69232,594000,461604,190258,532279,270853,308030,338691,416098,446222,34059,80420,634725,732645,220761,1188928,86297,151937,153420,487830,6460263,183045,339928,552128,283246,816208,1042962,2462233,90730,778204,193692,357442,261490,336975,353579,377311,555212,405759,344095,268500,5086670,739080,95983,359422,256739,402012,539751,620886,1632805,387640,452589,7089986,359896,225014,391950,192884,232885,914380,57591,162477,4258269,179950,263297,609104,362788,193890,430653,221741,65952,211905,640591,68139,156346,1429038,1676587,1473730,992407,315740,122266,930147,237274,610201,155821,80594,243037,380261,8532,2603502,172236,187657,331800,1426285,283102,138829,793025,220793,558226,2813970,849772,1148820,148881,50746,72299,65850,11600,134383,49564,12328,76034,16714,661460,292583,123345,48481,85403,448612,172039,130256,683008,180832,571997,319237,210216,109130,407762,233919,570463,612567,10430394,1456270,46113,392547,1878688,298849,90958,215347,299521,286477,316880,318821,276248,516822,377825,1329358,720378,276298,1391613,553150,391964,628047,257298,252678,52475,43325,147751,73511,23141,924612,438362,730708,428915,388397,2231507,70507,470844,163992,561264,3153996,7355794,1561749,28990,789022,265683,1199811,1713645,580314,1047482,126381,130072,203846,329494,231162,61778,160834,1158738,173374,977565,336888,117622,649173,444099,693953,649875,627893,113508,199525,109064,249130,3370170,209658,761178,378084,431627
2024-12-05 07:05:00,309243,297272,182468,327549,187294,348060,1644069,969049,619472,253415,1348159,755292,750682,255576,64623,331707,478915,186411,964645,243515,232056,270740,200929,337135,40405,141321,605380,678802,286115,1143285,88854,261260,210262,645845,6852353,212680,336182,456734,398241,1043951,1326831,1357701,329306,654708,278390,209825,267578,565742,367636,314943,223886,481368,342403,265406,4322869,485888,116066,316765,273231,406359,486687,590854,824237,439288,459825,7125173,287288,186458,759885,231717,253557,593185,77202,194362,4485099,224679,240998,603949,351063,165882,471963,323864,65030,265435,470860,102952,103218,1570860,4067144,1537738,641408,301571,76230,1042354,144246,716212,124671,98485,212775,484856,35642,2695372,184785,373916,545292,1665635,235198,602506,2128366,147540,299656,130663,522574,1073630,248063,41807,89444,56249,25042,85408,79903,11981,73754,8532,489381,319063,62553,70187,63749,518438,72575,123934,271086,336224,598332,311242,382784,117002,790441,267914,819773,582891,10548253,1221913,21247,349677,751374,315075,60131,66197,301573,69772,644682,949398,247421,659078,410721,1606015,739455,378780,1941878,847971,662816,853376,329594,190433,100215,69990,171037,85333,82528,896382,578994,658183,526700,376286,2203670,69162,694309,202667,590034,3572981,7309697,277597,59779,665080,235127,3047561,1817872,564732,656749,119252,119836,209456,435730,360321,87785,117359,1756202,164611,1097871,348004,36691,706360,495844,747287,762057,950285,300275,388318,291224,441926,3441713,315326,1102440,738298,342991
2024-12-05 07:10:00,290971,600586,164210,293462,191825,898726,1632341,1125262,780963,319757,1213854,883475,788061,490785,89812,409856,509365,352750,599005,462292,297984,239495,188427,436921,72066,89908,612475,896121,361317,1264598,133095,211114,442407,1003366,6625527,198311,830539,354732,385231,652249,1055108,1289781,958956,387011,267243,355714,326601,732887,271674,233432,258036,537402,315313,268628,4093452,675127,65140,636073,261473,171205,646220,545404,864184,443581,366019,7172982,421474,206431,488730,210998,314158,1297050,62025,251060,5164862,314480,162016,446851,315061,155480,415673,373949,39798,212397,529342,175761,131490,1581684,3282792,1773471,710455,495407,136858,806606,166121,1013662,160483,97361,144875,613071,45084,2043954,177821,357749,1023618,1625003,145656,134021,479694,308935,392473,149104,711433,595350,150224,296824,82793,104882,42397,127161,52642,19039,152070,22950,518536,302514,69134,66545,89243,572077,98827,168292,504193,366923,642396,271396,317333,137405,333342,330859,1485073,874861,10309140,401070,34925,257118,1897174,255221,80300,240548,288528,114946,525038,1002024,250335,870623,323720,1549825,583791,379670,2000759,425220,730496,1025607,773144,399051,130524,44323,390216,110232,46075,875172,770366,906779,727222,470951,2807355,38555,782708,246528,724263,4179872,8417531,351399,128655,956124,409965,3940706,1530752,498256,661565,140729,582111,245291,445606,270939,68780,233464,884526,118205,1200518,360825,47498,969809,690346,1249152,533563,883041,169551,230879,173454,349522,3424555,289715,815972,696928,451393
2024-12-05 07:15:00,405237,385079,202861,497842,400648,464138,1574400,882487,863346,557723,1790126,466490,1142529,431280,93233,618629,562254,225079,737475,214918,300570,172436,880275,470457,39259,213835,871967,778916,373462,876853,47884,159056,131035,958430,6720810,275153,134273,1413409,346809,870557,1192098,1299045,90365,350802,506297,228322,192860,368989,931416,225497,184130,536011,725310,496708,4255640,1221622,49833,493919,235258,170175,910869,628307,718271,512962,582606,6763727,747011,227746,634481,383628,573982,473237,64561,183274,5202758,282401,444674,211001,253800,255418,349658,272959,40385,255250,560342,121917,176168,1546158,1592720,1958021,513057,348735,90401,1098190,204725,1181824,138572,86999,133110,606118,117346,1980130,129126,304587,923097,4069658,164808,117941,282088,442305,527707,375317,839780,944635,148379,48752,467161,103451,32707,235919,207445,13175,36039,30369,764075,363951,277448,36671,106166,526030,121724,198570,405475,310210,658678,444757,338375,143935,726145,750721,2060616,1329097,9997514,1151408,73802,289002,602701,361868,59798,76054,351786,79693,567662,750567,281759,833676,310116,1123112,643621,231807,2254306,393492,675317,1389183,464142,387521,44351,25714,249862,134779,75119,739040,878815,581791,812014,507122,2435142,66402,401874,209483,1276020,4300560,8392246,619506,109591,1150257,182603,4418992,1478237,580497,1280292,75837,117797,209798,770854,309086,58752,228708,1279540,153593,1363478,351655,40511,1281632,991852,1555255,578183,966033,111966,517874,191280,396071,3176583,297824,1130403,172293,527254
2024-12-05 07:20:00,450844,328283,364452,339249,199197,549969,2003657,1059969,657744,1040425,953216,523670,1010042,650347,96566,308122,577795,116323,724896,221313,436126,392568,339759,565806,98085,641395,1350044,1072639,859429,1096718,119127,148442,182484,858514,7413750,296209,543956,405985,372638,725428,1149269,1812740,65091,336690,536047,213396,223570,863251,919223,326754,154448,708065,447298,242707,4266355,1161657,91503,378951,272224,139380,793897,564685,651098,601095,515368,6907611,409381,165807,690166,254316,393021,306994,100556,143096,4621678,331592,159814,201448,275547,220109,432206,214443,62641,494324,732055,222495,357427,1069625,1535115,1601328,570739,310239,114661,1146380,135620,765369,308413,116442,236074,1357962,81851,2143479,180245,364532,768267,1711081,224718,109896,207035,392459,261825,231749,507067,621986,150843,13776,65643,96192,52498,93393,85987,14626,27775,12982,1435600,485475,90588,105144,142151,614824,529469,239118,641111,329562,625989,537315,557257,156435,587373,403177,1884612,875574,9984498,455300,52428,340316,908932,331490,69411,510435,206311,92707,680116,644464,302568,592452,431151,1092181,722376,626203,1255920,531057,649316,964559,737491,404330,63585,40428,120585,121682,47674,282631,839277,515691,641215,758527,3096153,77339,393810,116679,1200465,4546259,8639345,673768,135562,1473276,217109,2259029,1673928,740539,1353348,111026,88809,151188,696716,291458,65956,191446,1715158,257492,1222899,402996,37481,1772158,1471958,1362157,615367,1344585,124984,1017615,224726,322785,3020794,251057,1181952,681872,535060
2024-12-05 07:25:00,1058133,339887,164719,328747,253929,660236,2201697,1884039,526673,575536,700042,523206,1174263,406115,175368,528089,850208,197282,990539,206981,290129,903597,340040,664402,42594,134982,644145,892937,321240,1073759,133538,122269,155004,736631,6580742,284756,177407,696037,446137,878520,1484238,2067122,105805,433858,316862,251174,366575,690875,918344,362065,251415,509898,522933,626809,3761394,860186,80245,418780,265079,468886,725866,798907,984455,652137,415740,6730826,429490,203347,558082,350949,282368,274778,63353,72471,4478758,339267,167869,167970,483385,214928,854617,163093,21304,354516,586960,80918,249354,1090094,2034320,1711919,843433,313095,126942,586447,124534,954157,93371,180985,301093,1518519,36682,2223422,275202,399411,611679,1574778,157463,95205,222048,228594,250638,200225,646941,749823,266033,17708,125883,110996,62629,106501,106682,14607,77818,26826,885596,661503,155470,74015,77260,726174,191793,408009,390533,746870,762131,476968,308952,135444,416742,327949,2243306,529113,10416745,295471,61884,432247,933689,494900,99588,267299,176436,118679,717358,505862,174647,541354,401730,913842,811713,207662,2078885,699576,610349,771889,741208,419257,74627,53761,372319,144816,60345,288022,674372,983768,891761,897714,2461133,86212,795871,96545,886118,4555750,9053800,645802,93194,1043683,244525,1143580,1138066,910527,1365765,154269,81339,202788,632429,381113,37267,188611,1482932,221667,1067936,419534,24132,1137333,3033553,1336953,695614,884916,316610,588736,154226,450485,3250679,489994,1391868,302514,656790
2024-12-05 07:30:00,514907,412068,177092,238080,280193,606578,1635629,1404910,748847,302135,1344912,1403997,769634,411357,400391,502068,771301,341116,529410,210447,287540,191334,204762,824997,29043,225913,641381,886316,956784,873407,246946,548686,133820,637010,6527629,169056,216541,711851,560876,744916,1106453,1164897,67929,95667,125396,480443,261199,827894,994547,318699,200707,394711,433819,443328,2430287,554547,65360,394453,293215,301739,832446,657674,768405,1036880,372008,6790201,639816,277600,522814,245061,206063,311432,62250,214193,4909299,275429,189671,440534,279089,240417,722936,198662,45931,582549,707697,196855,252610,999648,1752451,1735516,730472,3026387,140602,1363817,150221,1047715,124841,207584,293690,600639,96242,2304671,338424,402116,3473334,1442736,185725,179673,239130,214135,206490,168996,739673,462794,155550,126939,80215,93103,37113,146739,54992,6108,54016,35070,1607754,320279,89400,27430,65625,1116389,147593,472405,303161,1449797,622325,427962,647960,676062,696217,202946,2617374,944647,10238173,441500,40380,335764,1042378,581084,177958,133631,168248,119519,555871,257242,134953,424049,284395,751562,1017455,264124,1320259,1061513,674327,1134161,291529,292147,62710,53423,319611,163892,34610,252552,696834,1432143,930053,724682,2738283,76488,572852,166758,775742,4890627,8700342,644287,83086,944068,454272,1632383,1442461,677451,1070720,152778,108227,271679,714052,224893,46807,174601,926716,221956,936435,585249,46144,943270,3090728,1230773,689179,1137984,190200,255456,217950,483687,3354862,314578,1460408,185973,669494
2024-12-05 07:35:00,933922,340597,164397,383302,262650,524415,1489717,875408,454031,284034,1314288,922513,1032109,389450,127959,485623,929049,180074,526466,228345,296729,176179,322043,1105509,47273,138631,689695,1724232,358497,992442,154741,106656,135524,537959,6801786,512337,184107,1250139,635184,408538,942554,855230,30849,78762,2181223,335867,307681,1285426,792445,408030,209660,518018,448681,741056,2490820,1058061,63688,350676,284830,261326,768498,781893,850951,529259,680208,6961803,477699,227735,672210,272451,251873,253935,64774,212995,4299204,295303,235469,231260,342197,222600,528936,386203,63200,150947,661383,99529,502580,774160,1657329,1824700,580100,719418,121916,677253,184822,1346161,172140,177626,203625,748026,164314,2014516,252178,362525,905020,1605474,200521,116732,213380,172217,307544,210394,582943,450947,320568,18778,69209,130815,47705,46439,86245,42559,85933,18147,749657,342314,135175,105102,87422,402429,262253,514951,425493,830237,797309,451720,1061195,62849,328650,362293,2844643,706898,10874571,425051,146580,361165,617232,439471,134795,110433,139389,118042,562422,414852,216232,324560,408123,916424,510436,312165,1112816,1150824,684964,1215876,424982,425799,46814,29620,456066,256617,61710,341097,684982,1826196,1224782,618039,2275256,113158,533691,225141,887119,3570185,8937074,528211,119561,1197317,405961,1741635,1533541,1094077,675918,145009,84919,360160,806749,475880,25732,280964,1544951,199005,979867,373200,70624,1078542,2400542,1602716,593275,1171541,248505,617810,190786,487722,2711236,374246,1662101,406127,771258
2024-12-05 07:40:00,774545,839037,236198,219458,251926,607625,1437403,927396,611658,646892,1188849,585068,1025958,338736,150583,357152,1530242,205865,511146,213792,483478,206749,285946,1412802,46809,165723,1429168,1832060,931763,1109805,107279,114557,456161,592309,6063036,324246,252871,753627,1337107,297714,801234,615374,24837,59322,111355,651649,461003,1084031,463948,304250,223980,723424,482470,689239,2526250,790644,219932,607761,289844,438494,591066,888748,792818,726009,484642,6940098,403427,330623,892872,325427,296547,218794,102359,116095,4896922,108431,251023,191859,432844,152846,317861,462380,41352,322323,651921,77307,432647,1023508,1485498,1693985,676502,1399142,162559,742910,254393,1286911,188264,171405,228491,994210,59142,2344177,237561,373301,7351606,1698966,229447,114869,156182,294628,1022648,278189,467983,519406,269365,72993,101564,130038,64501,114540,186803,38044,43397,18697,1288388,705089,184092,67901,42151,708341,273478,676722,309838,647119,282744,511431,514317,152369,521292,5397710,2736292,556394,10137588,397627,83890,251009,1168470,795316,219844,149698,207081,117569,561832,727399,559121,526396,359803,929435,647996,273135,1411183,754047,571209,926870,313007,248053,56599,31024,593451,54044,57086,178734,678187,1333740,998692,748681,2428694,97851,556068,95672,852616,4812511,8940960,609393,115177,1609937,393325,1683514,1186892,802155,773142,159459,224457,465027,1151929,575226,37268,494041,1897143,366578,1224395,885848,37397,1099787,2966369,1254280,610412,1212691,758614,329094,123765,318685,3226340,352077,769328,274850,534329
2024-12-05 07:45:00,756122,537393,178878,245661,198901,851721,1368323,1110342,578700,414367,1403757,752342,1761645,419925,328932,208789,961022,214948,573582,321352,353623,375513,208589,1964277,51697,126414,1596141,1826432,853977,1623242,156030,181524,227478,961172,6463870,714702,274745,1118076,1632854,568965,911826,1363692,44495,71937,103758,413158,341836,776378,208777,297573,211304,615237,856086,709999,2998797,648408,65342,448995,249078,327933,732055,873034,620448,605210,873562,7303876,306417,375472,579005,359716,466983,1542078,81077,129614,4455643,172645,629841,549120,456427,163202,394562,281491,98968,212266,721866,103964,408103,1108124,1688648,1789793,486258,547655,225247,564642,171441,943363,187176,177650,664608,663868,114610,2231109,264453,386603,1630128,679017,192388,100416,417866,188997,1129332,413141,488922,371443,219621,42667,122144,162743,45898,225106,134611,35750,92718,43003,1337384,562648,200647,60195,35727,351753,374992,231117,366391,397750,343471,457882,392551,147447,525485,258467,2341960,718445,10227202,359665,68973,287667,641670,338266,247796,117373,363222,69306,416075,471837,322666,487367,344588,807102,678779,181274,1206064,886551,795288,817977,298947,198416,69372,51279,742346,70321,75003,179713,1071051,1396557,1336826,736611,2209675,138800,440300,164781,862859,4592841,9363319,917033,162055,1028381,325592,1635452,1491720,1138253,1080576,313376,406444,155557,895503,669358,40941,451235,2103120,182717,685058,967249,38486,830338,3273120,1026056,1139883,1083256,492679,349011,141904,362190,3328017,355937,650929,388769,1082081
