timestamp,Cell_001,Cell_002,Cell_003,Cell_004,Cell_005,Cell_006,Cell_007,Cell_008,Cell_009,Cell_010,Cell_011,Cell_012,Cell_013,Cell_014,Cell_015,Cell_016,Cell_017,Cell_018,Cell_019,Cell_020,Cell_021,Cell_022,Cell_023,Cell_024,Cell_025,Cell_026,Cell_027,Cell_028,Cell_029,Cell_030
2024-12-03 15:05:00,2461915,1713169,1478691,1029988,1093711,1240502,960605,1480231,1479187,1643402,741536,749397,544983,1653500,1292053,799628,2111143,920406,614375,1398573,1374754,773642,8176246,1083070,885905,771009,1114446,1547872,809589,290726
2024-12-03 15:10:00,2777978,1917284,1580416,1001250,935781,1192576,1106815,1888100,1673247,1300981,837179,886507,565659,1630525,1658684,793033,2003522,717412,557219,1831223,1880075,1018735,1990774,1184496,977535,686274,1257392,1523402,1581893,399540
2024-12-03 15:15:00,3891786,2205498,1556350,974661,1188914,1469086,2011213,1097192,1375410,1284814,743814,926684,608932,1182161,1392529,1054151,1441559,689170,567120,708964,1689569,1414577,1842547,1765645,733970,846818,1282533,1623161,952417,589160
2024-12-03 15:20:00,3154927,1653769,2085339,1335074,1297563,1048035,1562934,1504609,2592133,1498640,678845,785192,870326,981470,1492720,931679,1031199,898603,1104064,1632902,2385965,1452887,1111050,1254839,2025790,1031033,1211716,1287925,897747,381263
2024-12-03 15:25:00,3576005,2153138,3420648,926947,1528526,1749087,1633120,1197842,1032428,1282917,702360,1166162,794821,1855380,1147740,1591592,1193968,581416,1089280,1315335,2195248,540193,2537000,1903906,975592,814342,903770,1333837,1385775,837211
2024-12-03 15:30:00,2859262,1757819,3424473,1139218,1187196,1384604,2728872,901498,1275241,1274711,687004,813306,770324,1532828,872329,1236396,1380959,889937,1355752,760970,1332056,599374,1757376,1878587,1384583,745354,587378,1138332,1173006,492132
2024-12-03 15:35:00,2685256,1393671,3993404,1161228,1037514,1184022,1710677,913934,794428,1647412,896814,812450,730942,1218643,1218508,936417,998415,905533,1392390,1220326,2293678,777083,1657152,1357857,1433055,948216,814260,1403991,2339127,683452
2024-12-03 15:40:00,2142402,2251750,7908069,756523,875924,1034665,1955043,1152365,882322,1843104,981787,992784,616979,1443422,1697887,882251,1015252,896008,1160260,1545475,1291407,874273,1285843,1148140,1399329,1856761,1316850,3394368,1246415,705709
2024-12-03 15:45:00,2754191,2587805,2192040,1195760,966874,1254444,1061064,1167548,1062458,1684705,1205464,1191990,577441,1433958,1448694,1191762,1104789,550052,2596472,1046974,1326551,1160600,1753881,1782631,2681754,1357112,983622,1781694,1499006,446925
2024-12-03 15:50:00,2329523,2073234,1560257,886599,981376,1325383,932064,1433366,655442,1547014,1009559,929946,527542,1207456,1461373,1698497,1411141,1115482,1269405,815014,2155850,537333,1615499,1692836,1360878,915586,397840,1388121,2320169,1413967
2024-12-03 15:55:00,2410021,1701725,1984804,1019096,822213,1493010,1398533,1297854,833927,1844209,1031244,673355,570922,1484402,1449144,1642935,1559933,500640,1494261,1188866,1760310,591303,2673501,1990560,628479,849459,1135250,1088378,2187831,749385
2024-12-03 16:00:00,2746607,1847846,2500912,917304,7906180,1066078,1895426,1390351,732348,1743682,1026010,1327596,642480,1462054,1425633,1584289,2200271,1017047,1405052,1097753,2299175,690336,1473465,1660323,784099,1624410,1553658,2043699,1915592,1681821
2024-12-03 16:05:00,2540632,2116022,2035118,921836,8454322,1635919,2038368,2840137,1479451,1607000,1102091,1709767,1153019,1503786,1799962,1541447,1488560,683633,1430708,1181482,1745145,416506,1648052,1630665,540961,1685296,873305,1680227,2177846,732525
2024-12-03 16:10:00,2547622,2434454,2548685,1333983,8751457,1348021,2011966,2252977,1449385,1371042,1433877,1323223,587409,1444128,1353191,1047421,1897843,495797,1397734,1290140,2124876,512740,5891673,1448891,652141,1768632,510168,1074304,1448594,583416
2024-12-03 16:15:00,2225290,2459866,1677386,834670,3863177,1853998,1616142,1663460,1924734,1565341,2580267,1331254,1104329,1335322,987075,1544928,2225655,980038,1025727,1446552,2364440,627182,3119880,2603400,834250,1516048,476617,1704072,1715860,493573
2024-12-03 16:20:00,2863745,2692923,1157831,995778,2876506,2119125,1277889,1503280,1974483,2703741,1473612,1174375,1097544,1718927,2044923,930492,1953312,1008589,888316,1634066,2718069,887383,7114520,3154903,768509,1296304,990521,1994708,3788251,516719
2024-12-03 16:25:00,2324781,2442314,1193817,1909255,7455883,2175192,1898346,1293844,1404743,1965892,1793306,1179569,1167511,1246319,1529816,1340700,1589640,580579,1017538,1594875,2189924,498021,4511823,1261980,1897849,846754,1028300,4455611,4304486,556645
2024-12-03 16:30:00,3103338,2590988,998035,1199474,4747029,1924584,2296839,1673771,1356899,1979232,2402911,800819,648546,1309633,780245,863812,1717317,1325929,571427,1403812,2525873,674728,3363594,1325778,1691531,3634943,1233780,1459425,4902831,418466
2024-12-03 16:35:00,3985554,3408039,998529,1013030,4137677,2068321,2086033,1494187,1344633,1476437,2295754,939772,643808,2923485,1003300,708455,1899294,723827,883488,1927126,2368864,845596,1892155,2157477,997657,1192227,1038015,1131841,1626065,655707
2024-12-03 16:40:00,4044608,2957197,1057813,823852,3371162,1943184,2410544,819181,909143,1492173,1789182,760058,660834,1713753,1487587,675529,1974746,659449,1044362,1690648,3900560,816361,1932820,1914309,1438171,1217816,384634,1652089,2371878,966852
2024-12-03 16:45:00,3471486,2174624,1232427,1247873,3094716,1385767,2396561,982704,938555,1412950,1272406,980785,1010716,2564816,2472368,805234,2092505,675084,992829,2624257,4090000,1235181,1906368,1032538,1274370,1087165,422765,907252,1610579,1182355
2024-12-03 16:50:00,4264578,1967276,1137781,952739,4995728,1431980,3076752,1022643,896970,1895954,2430030,1013910,716294,1944005,1677347,681675,1826617,640980,529941,1787470,3566778,704808,1924203,1362967,1114511,739181,462058,1180524,1193558,1350495
2024-12-03 16:55:00,3865565,2703860,1061156,1360113,2569035,1200181,2787227,1268061,1275049,1787675,1317386,902929,468767,1327210,1096913,805242,1825033,816639,525298,967220,1613002,669011,1648111,1548137,862504,875563,793630,1075691,1682531,2147470
2024-12-03 17:00:00,3140454,3007752,1058180,1265493,5043750,1336089,2616121,1905347,1019941,1891170,1469615,1024459,600906,1730553,2072274,1189262,2251515,682590,1077546,1014411,1355462,783611,1443619,1741691,1037331,1561630,800322,1175182,1762715,956893
2024-12-03 17:05:00,2442536,4436877,1361068,933776,2764543,1022395,2246407,1210769,802023,1718689,1141694,1392411,767786,1810486,1498680,1364435,2433631,883870,1304581,1567957,2081238,1134267,2174674,1341111,1247900,570271,974121,1061507,1080715,1522687
2024-12-03 17:10:00,2433788,4155414,1320160,1077530,1791896,1048203,3550721,1762304,1124835,1175292,2161262,1248232,816990,1670307,872729,1260939,1854849,956951,1339572,2189275,1708005,711462,2166334,1371530,911437,637452,867296,1138404,2012481,685675
2024-12-03 17:15:00,2885081,4820234,1382861,1058746,4696598,997751,2244347,1976890,832693,1338788,2583516,942278,557647,1602496,1576470,1216884,1552018,1134439,4950441,1531975,1542071,861617,3601320,1235594,1380137,1177015,998644,1254280,1307090,665505
2024-12-03 17:20:00,2181388,4651411,1349532,1475227,6243842,899423,2091506,2131112,2073265,1823561,1671911,710112,602782,1088472,1711106,1368395,2542795,732669,1478621,2032769,1274666,738534,2880518,1255156,1120567,682288,537481,1093321,1628392,521949
2024-12-03 17:25:00,2586375,5049911,1150292,1831865,2826034,1157434,1668374,1854264,1934795,1474496,1697841,868928,736253,1117527,1731306,1608982,3383334,1332344,2734729,1554227,1277249,1127270,4037203,1634351,1154156,670816,715760,1208914,2151028,1445882
2024-12-03 17:30:00,3252251,6327679,1922957,1357456,2796095,1045473,1959496,1773474,1379380,1298570,2297965,1572468,559700,1337942,1482476,1524443,2219040,2058379,2570930,1472305,2089171,1793663,3541422,2334378,842690,1165602,1825411,1905048,1864222,806756
2024-12-03 17:35:00,3062137,5291822,1387247,1424492,3147343,997041,2112598,1941885,1384563,1131626,2867490,1654528,1462785,1482851,1321400,1108520,2360535,1163010,1072773,981177,2225909,1735720,2480870,2536034,698419,762436,607438,1814961,2788684,649055
2024-12-03 17:40:00,3308391,5399965,2090258,1476684,5754172,1472510,2638262,2009036,1378202,1510131,1516468,882693,1652106,1567532,1112770,997982,2290225,610587,925346,1413063,2741513,1160451,2052641,1312769,1240430,714768,500191,1163347,4241096,658762
2024-12-03 17:45:00,2317039,4535450,1776528,1164555,8128079,1659030,2471182,2291125,1594151,1301157,2251631,1215954,1056241,1942688,1409619,1044230,2413745,743977,696743,1638497,2382209,686477,2653134,939976,1308131,850387,724309,3528949,1893123,1055263
2024-12-03 17:50:00,2878155,4306423,1589472,1360023,3111831,1521488,1857436,2877040,1044832,1801710,3119487,1195065,921744,2223206,833134,1025406,3179636,899714,714219,2030441,3186515,734452,2243934,1104404,2854697,1528697,2028494,2147553,3319196,687463
2024-12-03 17:55:00,3882831,3361609,1592813,957773,1037125,1536119,3097002,2608522,1244447,1558680,2416635,971264,786775,1996946,1295403,920984,2622374,1119340,1257543,2254172,1642109,887117,1647777,1291320,1669336,1143292,1904628,957118,1218868,545692
2024-12-03 18:00:00,4563266,3752349,1422899,676211,1321973,1125224,5559260,2020909,1483264,1270552,2293188,1219100,596779,1810286,1393947,753265,2483546,930939,5738433,2885345,1872822,1271762,1590967,1236682,933019,549873,1932970,789029,1257210,748040
2024-12-03 18:05:00,4375312,2814912,1047880,1496960,1726484,1247161,3154355,2179090,941258,1563610,2779134,1708668,864888,2644624,2163376,919908,2327510,1102244,3217282,2471274,3122261,1470903,1749951,1349263,1526933,1313906,1948048,969897,1234499,1129664
2024-12-03 18:10:00,3906183,3475520,1313710,1169457,1973748,822644,2144176,2475671,1371041,1471488,2488435,1314703,1426013,3161588,1698998,1383900,2801059,1328211,1563664,2636335,2007345,1280352,2756283,2066455,1280011,1408662,1379931,1445765,1922108,952067
2024-12-03 18:15:00,3308207,3042347,809853,1403700,1185743,1037853,2564442,2716222,1411429,1600399,3168218,1911697,1616709,3618697,1440790,966084,1894144,1223120,859089,1961985,2022194,971169,8075905,2768982,973330,1142209,1204740,741574,3080384,1336621
2024-12-03 18:20:00,3329289,3094047,1087080,1029322,2585599,1333228,1563253,2100232,1727437,2060234,3383343,1955801,1037469,3859501,2366383,1258494,2516841,1382560,1240887,1399423,1704372,1070941,1603224,1833305,809685,1809897,621351,688044,2977989,1909464
2024-12-03 18:25:00,3152945,3031177,1279695,999460,2643211,1210031,1461623,2130330,2208868,2049324,3039442,1175401,1493208,2815777,2585564,1427715,2797075,1023736,858469,2185056,1346028,1160695,1564576,1008411,1371938,1921242,1006460,846742,1675133,1476186
2024-12-03 18:30:00,2664824,3745926,1048350,1083201,2072335,2370174,1919576,2022486,2230205,1769225,2802187,1505986,1076012,2586665,2135749,1180334,2532203,1560262,948895,2349636,2162500,1397115,1956035,1971596,1400210,2389125,906292,847876,1504653,1394810
2024-12-03 18:35:00,2582285,3675272,1241937,1440015,2039138,1800248,2445905,2162489,2933756,1533702,3290755,1374009,913002,1855557,2045050,870096,2179600,959677,2184229,1690007,1874837,1479336,2283109,2529224,1265669,2436235,1391020,836811,2570124,1331057
2024-12-03 18:40:00,3623920,3368807,1518736,1530885,2261652,1839512,1552768,1079430,7766638,1681483,3897419,1496039,1270017,3678734,2966478,1402266,1909868,1408537,1135325,1984349,1827498,1297328,2173024,2749072,1060676,1885483,1822441,582505,2208914,1021155
2024-12-03 18:45:00,4062977,2756107,1328469,1880285,2292370,1806633,2277564,2049384,8546296,1778012,3228392,1035764,1096670,2832455,2232334,1386558,1861128,1128017,1339177,1557613,2837613,1438391,2571629,2151503,1937202,1881109,1464149,458745,2314418,1031446
2024-12-03 18:50:00,3140539,2908264,1601062,1829413,1741551,1428257,2241431,1833201,2932537,1887742,1994017,1364472,1067136,2849455,1751797,1122685,2051722,1292471,1234734,1356771,1749132,2048733,3003443,2060765,1553838,1713620,1232109,379524,2576406,1226109
2024-12-03 18:55:00,3244964,2442846,1547830,1631679,1461444,1954517,2189403,2845033,4267686,1213825,2033988,893280,1611835,2467630,1459497,843109,1982738,1120859,759796,1620332,1464140,1990898,2274284,1935598,2519983,3489539,790706,556694,2642189,819088
2024-12-03 19:00:00,3185392,2473891,1586688,787579,1207858,1779312,1936857,2353831,6187685,1293646,2078381,871406,2043047,2588804,1457295,1084867,1923490,878341,737742,2035246,1570295,1735242,3265746,3235641,1651189,1368620,791688,537005,2304016,1289884
2024-12-03 19:05:00,3487263,2500205,2102590,1033630,2715725,1809730,2212341,1893726,2228954,1552084,2372054,1092801,2028698,3004545,1654493,1043012,2308957,562920,1463775,1878268,1290697,1511231,3320124,1383015,1727663,1720422,761199,1294316,2148773,1314681
2024-12-03 19:10:00,3323899,3345826,1722494,1225212,2001464,1604481,2215773,1541517,894175,1516722,1705479,1457113,2036709,2871377,1146072,831377,2077654,1639163,1687722,2278872,1527930,1677741,5149811,1265679,1219903,1669248,1468108,755145,2442593,1019750
2024-12-03 19:15:00,3944706,2609714,1268786,1455246,1872133,1307423,3402334,1715104,980068,1315825,1654038,1038487,1581869,4408766,1233890,1229644,2902371,1645712,1380819,2449992,2052221,1612266,3874257,1257699,1107534,1663286,1850837,809455,1543132,912820
2024-12-03 19:20:00,4108550,2916572,1135504,2061543,2781990,1496640,2571868,1307348,1128750,1416215,1767845,1858398,1492993,3825499,854836,1303345,3478369,1395722,1027846,2055801,2090081,2349230,3941063,759338,960572,1648177,1688229,802763,1444564,1247657
2024-12-03 19:25:00,3229500,2785271,1241053,1016593,2235279,2382090,3060743,1280587,1611018,1354655,1126813,1134260,1574712,2546108,1053288,784882,2929998,768873,1339827,1216475,1425731,2234736,3085158,1016986,1587247,2024984,2003228,818869,1697731,2264177
2024-12-03 19:30:00,2868338,2611349,1439628,1235891,2390361,1727279,2988230,1287866,1745195,1863998,1837878,1019448,1008551,3081298,864313,749018,3973077,702501,927047,930871,2372975,2127402,3349451,832645,1202044,2005913,2518767,675097,1512722,3138158
2024-12-03 19:35:00,2737932,3893075,1526785,3230609,2732473,2089375,2476470,1017015,1524741,1580932,1629999,1503150,1746377,3423090,1153716,1168206,3118795,1479677,893264,1948909,2203496,1624312,3437309,1334198,854953,2135090,2333749,747643,1907388,763700
2024-12-03 19:40:00,2860702,3486319,1464441,1998274,2193886,2148189,3532152,839313,1098776,1200320,1441448,1537545,1812440,3323801,1054743,1225837,1930403,661699,958754,2090196,1650702,1772758,4338789,2399878,1347844,2471857,1616915,567209,1942453,916185
2024-12-03 19:45:00,2949765,3907485,1330105,1242329,2145828,1804783,2600141,2479107,1081162,1372117,1414505,1033371,1959768,3581108,1008923,1479773,2380541,764647,654949,2954141,1828961,1255493,4020137,2155256,1764807,1635216,1259573,732129,1423956,906689
2024-12-03 19:50:00,3323081,3072468,2396101,950892,3195482,1324224,3440092,1754435,945145,1479440,1991625,1066507,1718832,4224992,903515,1581177,3037120,1289789,766638,2884328,1075606,1381016,3454817,2632346,2206058,2097463,1210380,587872,2075385,1033645
2024-12-03 19:55:00,3364593,2853393,1881198,4174724,3272358,1055273,3859379,2851061,936172,1583254,2230096,1532632,1849239,5408346,1456191,1085284,1958603,1194552,790242,2218515,1293949,1470382,2577282,1813310,1715208,1797964,1198535,1220417,3098369,766468
2024-12-03 20:00:00,3499369,2551404,1877739,1233428,3228367,1223271,3000889,2606726,1121751,1306043,2184134,1335326,1887119,4871771,1548726,1182085,2257219,491330,855659,2127280,1897948,2390538,2383823,1671227,1297210,1917488,1296140,1394001,2549665,1114709
2024-12-03 20:05:00,3859596,2696933,1456011,1001332,3290473,1565101,2765510,1815605,1249799,1473559,2245818,1625882,1932980,3947744,1866352,1388073,2311253,814067,1256060,2159553,1421533,2252072,2447667,1144965,1809147,1628284,1264615,1836432,2240172,1297549
2024-12-03 20:10:00,4293717,2641195,1424503,1482646,3590194,1531927,2368937,1010853,856324,1195805,2174032,1074072,2003469,4112801,1483365,1355387,2558601,991637,807745,1920825,1040703,1775573,2730998,1360044,1113293,2538581,1173293,1118760,2264539,787609
2024-12-03 20:15:00,4193049,3652234,1498375,2491757,3229068,1904735,2422560,1942712,864828,1472690,2061527,1262539,1829841,3991678,1430746,1840191,2208975,945879,688732,1360340,912478,2078518,2871524,1163133,805368,2602230,1234744,973044,2596257,1088126
2024-12-03 20:20:00,4885439,4129989,1838187,2337028,2996601,1386522,3183314,3002557,984167,1392303,2316136,1611854,1840908,4131675,1175647,1831023,2076893,883593,697406,1531081,971748,2059154,2460839,1222635,1298696,1956545,1036997,1206379,2007273,1154044
2024-12-03 20:25:00,4887796,2855670,1851836,1888405,3197203,1496232,2389326,2385122,666346,1612293,1575993,1772065,1647805,3118946,1103261,2109700,1802947,1088116,525447,1621015,1567397,2085267,1981210,1105393,2113337,1571376,938424,1072180,2629627,753314
2024-12-03 20:30:00,5155920,2180959,2593875,1476459,3357679,2023598,2739597,2464219,824966,1253022,1579727,1858551,1289072,3228495,1052505,2050473,2187709,1089560,753750,2792460,1435938,1745732,2623000,1115365,2832102,3207016,1395936,1967531,5735106,1319002
2024-12-03 20:35:00,3337899,2228858,1994413,1112441,2820088,2642692,2587137,2399859,971085,1127284,1916449,1662932,1087542,3729593,1950759,1792794,3346952,820942,585407,2057539,1479235,2415409,3078790,1289623,2788716,3234580,1687358,2006117,2297302,789830
2024-12-03 20:40:00,3851562,2398392,2089622,1046630,2490019,2717503,2260418,2314664,997856,1066115,2563265,1587231,887204,3398010,1947212,1430743,3449393,657717,1347039,1566957,2168865,1661899,2627059,1117867,2063287,1584248,2136095,1438705,2021334,1068720
2024-12-03 20:45:00,2942022,3194845,1838741,1170288,3061269,2780276,2377989,2270313,612869,1464092,2714926,1424182,1237301,4429055,1238117,1371691,2521172,787842,1214265,1557420,2081794,1566889,2960256,893750,1270488,1563212,2444193,963384,2009668,981697
2024-12-03 20:50:00,2826001,3810730,1848657,1805700,3158433,2311616,2431294,2140887,568856,1119596,3530185,1887426,1164030,4816615,1980153,1569379,3452887,1341593,744069,2215335,2433434,1737472,2833719,941069,1772167,1315926,2574033,1099974,1909373,740804
2024-12-03 20:55:00,3219779,3406740,2049955,1505319,2905606,4078857,2288103,1934563,664349,1480966,2986806,1426164,1628948,4187785,2212638,1090514,2638964,1672015,1036301,2786446,3330264,2520295,2446014,1271618,2293501,1462418,2520256,1431044,1966946,708736
2024-12-03 21:00:00,2864697,2840059,2103502,940735,3504997,3902294,2383165,1441615,808145,1934658,3702871,1101822,1937469,3381811,1892121,1163454,2852642,2154636,919872,2916285,2375092,2788059,1903522,1697844,785397,1517722,2002821,1701283,1914599,746921
2024-12-03 21:05:00,2588759,2672204,1468919,998888,3434128,3725974,3017560,2366901,915559,2313945,3961238,876966,1697075,3897490,2419410,872860,2904756,1014619,1107629,2389244,2387065,3400140,2183302,2698486,824227,1305219,1130141,3841704,2279575,791461
2024-12-03 21:10:00,2774146,2712178,1962801,973492,3063799,3262840,2872049,2518719,648498,1693141,4565347,761003,1758912,3144330,2237584,721886,3428953,1052506,1732844,2179850,1884966,2771276,1939936,1914228,863821,1037732,2100632,3126161,2282848,477434
2024-12-03 21:15:00,4308973,4280651,1859329,981745,3665033,3886290,2413777,2373048,786081,1078451,4256415,1452155,1177704,4119006,2748697,711418,2765630,1052505,1328882,2069124,1294144,1831992,2769504,1824730,1134367,1254996,1385386,2807354,2352735,640383
2024-12-03 21:20:00,3733183,2904042,2365310,1243907,3701306,2222181,2077210,2362576,621398,1669483,4298865,1932029,1250040,5212668,2785094,1182306,4521667,735697,1341206,2319877,1443343,2916963,1929940,1329472,1064862,1759457,1497621,3018066,2362420,657950
2024-12-03 21:25:00,4351929,2807668,3013669,809170,3757163,3296043,2327876,2420414,707825,1257198,3738723,1793377,1487680,4347168,2226083,1175976,5855806,1058116,1635774,2462141,2270497,3401594,3206396,806764,1076620,1763288,2280973,3471851,2313754,808070
2024-12-03 21:30:00,4933749,3639703,2633034,1259995,4005198,2347081,3061706,1872597,769264,1722193,3514562,1217644,1515165,3713420,2216023,1036217,4733339,677310,1703989,2371530,4414728,5184636,3308966,799668,1084274,1902045,2377446,3233365,2048395,466423
2024-12-03 21:35:00,4459198,3766651,2116812,1605157,3770542,2225408,3564180,2111484,743941,1703332,4243998,1011173,1403905,3617358,2771404,1070097,4508901,788808,1321603,2186452,2638447,4851744,3022987,870075,978889,1925526,1483352,3200636,2285464,360338
2024-12-03 21:40:00,4478766,2807819,1782239,1670994,4650290,1754115,4209800,2144855,804599,1953761,3202001,1174409,1480026,3652017,3164681,1216633,5029424,645629,995885,2352017,2412518,3568005,5089398,1351974,1300725,1581910,1206047,3404851,2465566,584352
2024-12-03 21:45:00,4121286,2419942,2416062,1527735,5040178,3550336,3651184,1716595,662636,2728546,3626173,1321091,1577963,3928561,3947353,1206573,4434311,590047,1228888,2439810,3138197,3849838,4698940,1124681,811519,3159720,1116316,3074503,2365637,449864
2024-12-03 21:50:00,4362006,3129386,2039167,1859926,6011172,2231726,3507631,1525866,587959,1983082,3950008,1414196,1606425,4596019,3386486,1682911,4302923,776274,1346891,1641310,2906510,3768179,4075508,1799352,676078,2379511,1200075,3087539,2244844,1270491
2024-12-03 21:55:00,5083210,3406605,3151433,2193486,6750475,3019255,3167346,1569682,886475,2168796,4576053,1698930,1936219,4075543,4271281,1706141,4364692,617617,1500625,1670305,6189407,2772554,3609927,2200678,1157751,1838431,1305033,3313677,1879048,1342596
2024-12-03 22:00:00,5801558,3243433,2079194,2696520,6020643,3530262,4141665,1903095,1273340,2126621,4143345,2077723,1746603,4414343,4206098,2274956,4917609,982975,1175094,1311634,5869947,2362203,3636644,1568945,1231867,1814042,1415067,3186062,2193823,1737732
2024-12-03 22:05:00,3838722,3609580,2061366,2294535,4550689,3714359,3852809,1727873,1266146,2203605,3388105,2605402,1872236,5202036,4332044,2134455,5840688,734257,963062,1389610,2980304,1492967,2746642,1817745,761255,2489655,2900559,3042456,2851125,1633330
2024-12-03 22:10:00,5148002,3368020,2175825,2229272,3747815,3571576,3725305,1733325,580678,2307151,4115577,2746566,1390098,5276812,5116700,1801953,5668642,1266685,2203043,1425006,3777134,1299596,2213729,1542118,1131218,4510474,2236110,3334188,3077548,959354
2024-12-03 22:15:00,8149053,1998096,1416063,2327889,3243831,5057986,4096268,1916626,527960,1845804,3093135,2961837,1120686,6011891,4376754,2635216,6168008,581192,1837620,1533112,3160797,1576868,3048537,2630816,1529249,2956243,1963413,3136628,2530229,1320395
2024-12-03 22:20:00,4836708,2359482,1601752,1577504,4225331,4643762,3668062,1674057,863359,2093403,2530291,2509735,1478289,6061701,4041221,1849513,5708611,644794,2047473,2200303,2475131,1828861,7807726,3207465,1846458,3080553,1960883,3474375,2552596,814480
2024-12-03 22:25:00,4468286,1996635,2080107,666662,3892701,4535570,3696444,1296890,940340,3030128,3869643,2087062,1744631,5280767,4225221,1999257,5341894,1050185,1500802,2133022,2006916,1476168,2379754,2880659,1672481,1631191,2562973,4109924,2259910,617719
2024-12-03 22:30:00,3717915,3052803,2453710,804344,6642522,4416825,3229322,1330255,592478,2534930,5001460,2614693,1478710,4032874,4311655,1896979,6151145,802370,1701122,2698920,2962395,982828,2108643,1789930,819000,1951367,2159949,3748856,2834177,761550
2024-12-03 22:35:00,4025480,2518058,1857166,865054,4545020,3712388,3582381,1169592,1464771,2326351,4812082,2115838,1521987,4842973,4340903,1471498,7109350,500562,1116290,2402637,2433162,1279646,2268125,3441468,629907,2776267,2062150,3737611,2623026,2291425
2024-12-03 22:40:00,2973696,3069712,1415902,842030,4026478,3949060,3672015,1491954,961430,2906247,3861706,2882137,1618618,3420797,4128205,1949748,7297292,483839,1094305,2967875,1652199,1026308,3061999,2045409,614542,2248394,1997743,3741826,1914018,1440929
2024-12-03 22:45:00,3096340,3262646,1422150,1094303,4218421,2707039,4259366,2301512,513477,2036624,3334014,2631222,2145650,4051748,4479006,1992772,5564322,768148,1169765,2541291,1891261,879961,5425702,1875890,1079918,2117620,3378209,3787390,2175004,542517
2024-12-03 22:50:00,3543400,3085250,1429533,1281593,4852411,2711004,2984149,1849609,414185,2356389,3415745,1462993,2243591,5715081,4841766,1596960,5595152,576212,1231224,2976938,1652286,859588,3875812,1404301,1407791,1604558,2672927,4423159,2507590,422376
2024-12-03 22:55:00,3239786,3470701,1844629,1201234,3375960,2522707,3078282,2345823,499552,2743315,3535844,1871816,1998294,3214631,4868679,1179422,5217292,866627,1080132,2249998,1599619,628368,2535993,1548272,1316904,2474834,2997509,3778000,1003129,455882
2024-12-03 23:00:00,3151843,3102031,1550092,1169214,3751018,3171488,2613114,2054456,413650,3023989,3409228,658580,1490030,2421932,4878963,1539809,4577723,1232522,669367,2496517,1908043,855211,3103173,894201,711966,2256732,3012699,1408916,1893215,1347866
2024-12-03 23:05:00,2904163,2359776,1711434,846427,3606027,2855586,2058718,2474497,268955,3009283,3102984,728820,1203489,2740586,5886487,1248190,3820808,614573,633125,1564521,1380226,816825,3653490,932370,766815,1816728,2960060,1138851,1543939,716893
2024-12-03 23:10:00,2815379,2273678,1445835,861221,3480863,1890816,2082269,2021819,300754,2630114,3337641,850721,1348518,2773682,4648975,1876256,3740953,622822,802517,2245031,1437410,1025524,3405918,1934327,894146,2203221,2278127,1236732,1390532,569721
2024-12-03 23:15:00,3523985,2554084,1202538,412732,2848973,2093848,1707036,1826797,523936,2841530,3240148,709217,1033647,3693250,4832078,1255605,3422708,334897,830267,2131744,1300192,1193430,3238302,1514287,748020,2010169,2533950,734287,1399633,448468
2024-12-03 23:20:00,3565845,2386886,1235947,636036,3099834,2239355,2103306,846774,518530,2390254,3815126,820773,1152681,3411430,4049535,1102260,4387319,201248,995013,2134941,1619191,870494,2520840,1026056,964659,1897255,2576689,560771,1118347,996209
2024-12-03 23:25:00,3542046,2761411,1543306,990803,3081238,2125865,2477058,1238016,315881,1859648,3365200,776406,1455493,2345319,4676046,1213052,2973515,102206,914071,1867409,1409148,1133013,2728322,780213,1303728,2040970,2644104,702284,1612376,402122
2024-12-03 23:30:00,2704234,2754629,1141390,1781739,2565067,1853008,3171212,1744463,427374,2199537,3047187,1388677,1172878,1707979,4608070,1161580,4268848,303380,923263,2014454,1785345,864605,2435066,715054,1524714,1746436,2735218,571587,1324892,981838
2024-12-03 23:35:00,2749092,3001306,1050464,1275895,2073671,1718587,2325540,1671035,228034,1953759,3287159,806789,1075984,2024782,6375455,1183669,4760603,307182,757215,1729564,1755733,1295435,2850541,1068872,1050573,2016821,1825136,669632,1178255,320805
2024-12-03 23:40:00,3095590,2942052,1393753,507960,2151522,1885688,3103401,1619844,492013,3097021,3809477,799735,1098396,3055251,6079512,1414809,3671320,388533,664495,1761430,1605766,1779077,2921757,1124365,617077,2048170,1653936,611795,1032528,381566
2024-12-03 23:45:00,3369423,3029478,1458343,305352,1711326,1513506,2593725,2092041,354146,1727901,3212379,735094,1360282,4416897,4972588,1523622,2962999,201620,924671,2154935,959785,1240255,2931285,931588,654356,2043747,1862960,1740317,1113922,174441
2024-12-03 23:50:00,2406738,3317288,1262553,324523,1705277,1415604,2314077,1524290,198427,3392983,3666247,593484,1150324,5019908,7175857,1990756,2649019,268914,855239,1769634,740546,1164889,3061969,3017519,918377,1659774,1735753,1471436,1319080,326281
2024-12-03 23:55:00,2115029,3256074,1540018,564232,1985729,1803899,2267916,1542939,364285,2997632,4256642,586100,970828,4956794,4813691,1825761,2576372,298076,627364,1473628,543411,1233480,3015687,462341,1170408,2012877,2162234,2805826,1312293,530924
2024-12-04 00:00:00,1538631,6867179,1326885,600498,2236834,1398931,2143440,1371808,774119,3924503,3874804,472699,778784,3748702,5371778,1970113,2292956,278860,668999,1869624,591250,820614,2803950,502746,784912,1820857,2251469,892207,1347120,384426
