timestamp,Grid_001,Grid_002,Grid_003,Grid_004,Grid_005,Grid_006,Grid_007,Grid_008,Grid_009,Grid_010,Grid_011,Grid_012,Grid_013,Grid_014,Grid_015,Grid_016,Grid_017,Grid_018,Grid_019,Grid_020,Grid_021,Grid_022,Grid_023,Grid_024,Grid_025,Grid_026,Grid_027,Grid_028,Grid_029,Grid_030,Grid_031,Grid_032,Grid_033,Grid_034,Grid_035,Grid_036,Grid_037,Grid_038,Grid_039,Grid_040,Grid_041,Grid_042,Grid_043,Grid_044,Grid_045,Grid_046,Grid_047,Grid_048,Grid_049,Grid_050,Grid_051,Grid_052,Grid_053,Grid_054,Grid_055,Grid_056,Grid_057,Grid_058,Grid_059,Grid_060,Grid_061,Grid_062,Grid_063,Grid_064,Grid_065,Grid_066,Grid_067,Grid_068,Grid_069,Grid_070,Grid_071,Grid_072,Grid_073,Grid_074,Grid_075,Grid_076,Grid_077,Grid_078,Grid_079,Grid_080,Grid_081,Grid_082,Grid_083,Grid_084,Grid_085,Grid_086,Grid_087,Grid_088,Grid_089,Grid_090,Grid_091,Grid_092,Grid_093,Grid_094,Grid_095,Grid_096,Grid_097,Grid_098,Grid_099,Grid_100,Grid_101,Grid_102,Grid_103,Grid_104,Grid_105,Grid_106,Grid_107,Grid_108,Grid_109,Grid_110,Grid_111,Grid_112,Grid_113,Grid_114,Grid_115,Grid_116,Grid_117,Grid_118,Grid_119,Grid_120,Grid_121,Grid_122,Grid_123,Grid_124,Grid_125,Grid_126,Grid_127,Grid_128,Grid_129,Grid_130,Grid_131,Grid_132,Grid_133,Grid_134,Grid_135,Grid_136,Grid_137,Grid_138,Grid_139,Grid_140,Grid_141,Grid_142,Grid_143,Grid_144,Grid_145,Grid_146,Grid_147,Grid_148,Grid_149,Grid_150,Grid_151,Grid_152,Grid_153,Grid_154,Grid_155,Grid_156,Grid_157,Grid_158,Grid_159,Grid_160,Grid_161,Grid_162,Grid_163,Grid_164,Grid_165,Grid_166,Grid_167,Grid_168,Grid_169,Grid_170,Grid_171,Grid_172,Grid_173,Grid_174,Grid_175,Grid_176,Grid_177,Grid_178,Grid_179,Grid_180,Grid_181,Grid_182,Grid_183,Grid_184,Grid_185,Grid_186,Grid_187,Grid_188,Grid_189,Grid_190,Grid_191,Grid_192,Grid_193,Grid_194,Grid_195,Grid_196,Grid_197,Grid_198,Grid_199,Grid_200,Grid_201,Grid_202,Grid_203,Grid_204,Grid_205,Grid_206,Grid_207,Grid_208,Grid_209,Grid_210,Grid_211,Grid_212,Grid_213,Grid_214,Grid_215,Grid_216,Grid_217,Grid_218,Grid_219,Grid_220,Grid_221,Grid_222,Grid_223,Grid_224,Grid_225,Grid_226,Grid_227,Grid_228,Grid_229,Grid_230,Grid_231,Grid_232,Grid_233,Grid_234,Grid_235,Grid_236,Grid_237,Grid_238,Grid_239,Grid_240,Grid_241,Grid_242,Grid_243,Grid_244,Grid_245,Grid_246,Grid_247,Grid_248,Grid_249,Grid_250,Grid_251,Grid_252,Grid_253,Grid_254,Grid_255,Grid_256,Grid_257,Grid_258,Grid_259,Grid_260,Grid_261,Grid_262,Grid_263,Grid_264,Grid_265,Grid_266,Grid_267,Grid_268,Grid_269,Grid_270,Grid_271,Grid_272,Grid_273
2024-12-05 06:50:00,6790,2313,979879,4779,8644,2319,1056,2,6034,5829,11325785,0,68,2394097,23,417631,218,568,3321,433,366161,35802,1277,12805,13690,11835,19187,1438265,3239,13320,65174,867,9091,17549,2886,3654,39,1225,8548,14915,1609779,1827,5856,4802,1908,39,5542,2327,670,400526,43,3908,161,8525,10771,1221,1479,1615,11,1030,751034,8,1980,6752,3824,4795,962,2089,1667896,0,995,1225,2794,902056,10165,172,3922,1357,12,29742,8340,3363343,179,8,326,54,73,239,2,3138913,71,667,812,2405,12693,4469,556,11550,11707,819002,24605,569,3338,44,0,128,4596,33,852016,2113,17736,10156,10465,7546,2554,112,0,320,49,1757021,5844,1461,4286651,99154,6612,7593,574,4450,12136,11741,205712,235172,5251879,2947,101,460231,4283,5188,5,9625,50,2408,0,4868,24177,406,1197,2227180,35093,471927,4873,6118,450567,570,2050,516577,9990,4387,3046,3155,14111,8743,0,12254,666,890,2191,610,2200982,4867,3184,8346,1667,1051068,6817,0,990,1717,0,13770,954,477,1515,6530,1927,0,6851,6375303,7236,0,3388,0,12449,2582,271,6902,16786,30,2338060,145,2056,0,11167,24744,6336,4432,4789,10134,24728,354833,15711,2290,20,3934,13531,806380,0,2327,7435,964,119,4,1598,30,43081,13943,8202,2240,116,6699,818,14109,5563678,1797,580,0,482565,1053,11115,54,5,4397,2216,0,10091,0,0,0,177265,0,0,0,0,968048,36056,13163,2313,7250,12836,20976,14605,11786,6467,9957,462068,5685,783,1649,766,1506,927,20942,1514
2024-12-05 06:55:00,6078,1091,1292185,7085,17813,3267,4329,2,16531,4410,8067379,1,0,2158082,158,8359,10,570,853,203,1716,9175,551,17661,21319,4890,11029,1029972,1404,9886,36253,982,2920,23488,2640,2806,2918,1285,13264,4871,1042768,832,1713,122,2161,350,11419,6773,293,402751,722,3008,593,6924,2242,0,1068,6647,4643,367,1093679,0,11225,1755,1838,1088,925,5898,1547682,0,6203,3294,2167,522430,3199,1049,7224,800,0,16020,1389,2557136,93,870,1998,0,3496,5779,993,1758050,293,8,2823,477,227,2790,1038,1138,1794,859935,17179,422,3536,1518,0,1877,5877,0,1018492,565,7368,47399,6701,2189,1764,3703,1,2384,9,1711350,6120,1521,3915584,20232,8196,14008,188,9289,12212,8685,134047,13432,5347714,4181,510,431667,8350,5664,1207,5313,621,4032,45,21697,35091,21666,1198,2521512,30913,375335,11193,2819,401370,369,3183,1244969,19423,3398,4787,10205,26004,5982,0,5868,14553,34524,4289,12,2295356,8219,2785,4404,12576,642350,5429,0,362,1330,493,779,916,642,1185,1639,629,0,64020,6436347,9681,6359,3152,52,4296,3988,2382,2466,29037,440,2269669,31,0,0,0,7176,5384,1581,3930,84,16608,374890,62,997,0,12160,9240,520467,481,7145,12002,2009,40,37,1965,6,4903,6065,15910,9535,82,1371,8880,4486,5806501,20,7,0,559305,6982,10400,310,262,2775,2341,29,9919,0,0,0,248721,0,4,0,15,598079,15650,45890,712,6385,10832,28113,1345,18554,22915,1165,483528,12738,912,2170,381,2841,271,12794,3471
2024-12-05 07:00:00,10621,2683,1464945,9061,10129,5619,6823,317,6033,5411,7885246,2206,3,2092319,762,13191,2836,3977,21623,1465,21086,35052,2643,19957,27237,11520,12589,1463789,1248,25065,39600,5112,428,82796,623,3622,293,3468,30718,10365,1083034,1820,10378,9511,6175,1206,27682,11783,17435,606388,1481,5789,1594,18497,8769,179,1389,3420,0,9321,1005910,8,10505,19318,866,1825,715,4174,2031874,0,3995,6315,21090,738797,37083,5519,3048,383,0,27681,3652,2916152,6296,267,2574,10,5572,924,73,3422640,4156,4,158,715,355,7830,2824,1005,2703,1634614,33429,66,7458,179,0,1221,1965,0,1041573,366,4020,22102,6433,5154,12560,2246,0,1815,129,2080303,2975,2472,3386343,27769,8393,32922,18,16916,56012,8372,171794,21426,5032842,11113,885,730478,16574,1856,88,16900,14420,3422,5861,37192,46342,45170,4117,2167953,30457,665910,13651,2550,433354,11777,3483,767764,11813,5487,8318,22650,16648,17055,0,6102,716,25920,2548,579,2480981,1174,2579,6666,1633,729138,13078,1125,8229,13192,372,10122,7918,1003,15329,2046,3054,0,14652,6583099,9659,3285,18455,354,8501,4803,7721,11526,5664,197,2816861,1341,598,228,927,221505,7219,6957,22742,175,5500,638756,0,30544,2,11824,10550,768545,275,6541,21066,5328,141,0,2104,0,3288,6,5831,6303,293,4460,11000,3548,5470025,111,335,0,846895,1709,2169,1138,15,1777,932,0,10811,0,0,0,144672,0,93,20,0,815972,16868,10270,2058,7187,15643,11337,3187,5631,8269,631,854233,2202,15,51,0,1356,447,2740,157
2024-12-05 07:05:00,28134,3525,1370537,8216,31414,3381,9298,0,64299,2263,5840656,97,12,2553799,1518,3010,3138,4451,9451,1090,20536,37826,6108,23459,38058,15516,9071,1487119,1575,40422,98205,213,430,45495,2180,5759,1100,4666,24301,1712,1258795,48236,4508,8300,7690,22868,23972,14979,2027,1010653,657,5252,120,18307,9987,130,1952,3386,145,2737,820771,6,15610,12418,121,983,5310,11473,1779328,0,2199,10163,16078,756234,26455,9685,1579,1703,0,63279,7505,4505906,2262,23486,8199,0,9294,22027,2047,4525310,12535,2168,1930,1197,1436,19346,6712,2579,1836,2216775,25702,324,2051,4,0,4954,5,0,1439013,288,9350,10809,3534,2311,8027,3383,0,268,1684,4559094,17352,1182,3849129,10558,36625,26923,255,21665,22005,8747,346499,35723,5373385,12496,492,1267293,8207,85484,0,14245,33110,3904,11012,43955,37395,9033,4142,2404960,19558,701714,24004,1920,481069,3209,6621,804427,12408,9227,13181,1914,24288,6535,0,10535,3252,1275,3061,123,2599280,3545,1984,3262,5290,752879,11424,4340,11261,2460,2689,15195,5373,2062,12632,541,91594,0,14500,6652424,5643,753,18920,251,1395,4287,63251,14664,78915,159,5311924,124,101,301,9619,21957,3458,7568,44316,152,13297,419032,1071,134,790,13177,17316,908814,592,10239,26944,2034,210,28,3141,54,3999,0,3641,24996,86,1479,289,4536,5349652,221,545,22,562429,154,10714,74,5544,148284,316,0,6624,1,0,0,212433,0,0,0,0,800740,32445,14672,6181,6165,48664,20561,36945,13274,6337,1856,917187,4570,407,848,446,2348,627,5717,1231
2024-12-05 07:10:00,12908,6877,1540189,1519,5123,3184,401,1338,5738,74577,7456134,0,0,3057469,278,5437,396,7327,26,33,110,30435,1273,14522,17000,20637,13857,1559073,3830,13130,46692,1832,718,20242,539,7794,117,704,4231,5149,1165038,3516,3124,5783,10264,2446,9074,24919,3827,858372,65,23208,1832,10844,9128,0,955,738,398,5380,774397,0,1564,10698,189,73,1795,2444,3218324,0,3318,3728,17338,2749828,37389,15011,2556,364,0,34303,5818,4244377,1418,8073,9043,1852,9551,24716,2540,4290853,14305,11671,322,1002,2260,3963,657,564,1162,1207135,7929,756,10393,147,0,1198,2865,0,765490,167,26576,24458,5759,6097,9026,2025,124,45,507,2495277,4198,75,3926884,9847,20314,40184,19735,18181,14342,17770,216133,20154,5135308,17776,3434,1122471,22757,16447,4,19870,4507,4846,3758,10487,37639,10428,7917,2790023,41463,295407,30602,2253,552902,2990,3338,800103,21132,6428,7655,2396,37704,3509,0,5949,1674,959,15929,13806,2528111,5163,2358,1694,6181,918875,4882,2,308,1338,450,1973,2230,295,1352,16202,72683,0,30908,6763857,25552,7919,20199,0,18339,11922,55470,9476,105275,2364,3463325,5736,139176,142,384,10906,158,6038,34841,0,8453,601273,0,4180,1069,11194,5402,1042497,355,8998,12539,10122,263,54,2790,10168,6730,2,3773,8436,2229,6974,47,27968,5602035,818,599,205,549101,726,2772,1,3170,17401,196,67,19417,0,801,0,195979,0,15,49,184,1093071,49370,31891,10402,7287,82207,51846,64600,37752,39005,1226,982642,3127,1685,215,344,2835,4606,3229,978
2024-12-05 07:15:00,14769,2349,1833138,7595,17577,22030,6371,271,25457,17879,3410403,0,19,2688955,105,9762,649,13893,3608,0,1082,58344,872,23879,20326,18041,27037,2434480,4210,27476,124979,443,141,15320,211,654,56,511,8700,11353,1166635,20084,24939,31810,2923,2592,22140,42230,9460,1276755,182,22137,459,14296,4228,0,1323,286,412,1506,901486,120,27056,38360,3336,21157,7432,9236,2048109,0,11436,5572,3320,1282356,13111,3912,19768,3210,0,32742,4502,3874188,336,5960,10305,8668,834,9886,5288,3671732,4051,5676,2325,727,747,3101,4677,5308,744,2159058,12827,3192,6449,4619,0,2525,2464,328,602556,323,27418,41702,3517,8643,15098,2813,0,767,108,2454057,4692,1084,3310206,13570,20135,39512,1214,29630,12076,17000,129269,16123,5283218,12501,195,1541701,49180,30139,24,31507,13515,21070,1143,14419,164992,1162,1082,2386073,182464,366221,14923,61958,1029804,6071,2765,771891,20488,12650,19402,3184,42594,7602,0,5342,3839,2622,42532,25974,2371110,3533,4181,1250,3790,697328,19433,8,6315,1351,15,6108,1156,3532,3278,1013,25929,0,10058,6435654,15903,3825,852,37,725,5347,107110,10682,993894,182,1933005,157,0,257,140,7678,253,15273,46516,0,4176,519839,0,2484,732,48849,5903,1266645,256,13253,44795,29221,905,0,20142,1615,6051,25,5507,16983,789,12800,1764,14839,5238538,615,307,2201,795032,22428,41353,110,184,1754,1204,0,28511,0,0,0,278382,0,0,0,0,1268645,44318,31423,5856,6272,45166,34843,27565,55767,23557,3742,1033270,719,1644,2504,334,9809,1939,16630,6670
2024-12-05 07:20:00,866,1451,1580790,6009,5989,2334,2196,335,756,5178,4018679,23,4476,2558656,3088,9167,2722,8041,1229,6970,10939,76992,2460,11234,29295,56094,42958,2092553,20524,38453,170481,1789,3936,35040,3630,1547,13882,12440,8574,76412,1367039,10548,39776,49799,4792,6677,19138,29807,12146,909213,377,30128,606,20059,11915,82,5859,1,175,13305,1304032,82,28507,36106,595,699,4375,13654,2727973,0,27930,3291,4067,1344815,5908,10526,3907,554,0,101701,3626,4141162,2594,3121,5473,151,358,5377,4592,3616985,2348,2696,4979,3566,484,12109,6936,4393,8017,3326209,13371,2368,602,2997,0,709,4840,63,773807,832,16850,36315,2217,15709,7314,13344,0,1548,43,2418193,3697,7758,4253518,30875,87397,64657,3262,53868,25020,47301,206078,21716,5573149,13383,1267,1007959,71096,10243,0,33126,12231,21169,1576,16693,123354,3823,8443,1829087,337779,807546,32217,4094,1200804,11507,5404,843896,8282,6696,14050,12671,27530,11661,21,5124,1881,5172,2206,492,2316498,4204,2299,10463,9741,678703,6342,284,1580,1348,479,7568,5824,235,1111,894,12846,0,11342,6528526,15501,629,4068,0,306,1519,3209,7181,401,1612,2067163,927,20,35,1,15612,401,9516,16782,205,24345,582547,40,1363,1002,39341,12186,1138233,18044,18556,17448,25043,0,0,31267,12,4250,9,0,13308,1206,15713,200,22589,5344060,412,81,1841,678017,7703,17176,1,1698,3674,2795,289,28814,819,824,740,523235,422,1038,305,460,1354203,92396,17509,4594,8023,56224,62842,29375,36692,10493,834,717789,1953,446,216,55,904,3805,8507,1645
2024-12-05 07:25:00,15529,4674,1644120,12026,5330,6059,46872,0,16502,3460,8723992,0,86,2224072,244,1560,1157,8188,259,112,1382,68753,5293,33586,33773,30955,16651,2208242,3097,36259,105705,23647,3838,29279,94908,60154,3578,17435,15603,25469,1586487,12335,11140,64908,14934,6404,22374,39122,11734,1075759,357,18497,835,22876,18149,0,344,337,21513,6606,1187637,189,5710,13592,75,693,4209,662,2655962,0,7710,2074,10027,2073808,15144,8280,4785,958,135,36586,4587,4186708,6304,1587,1605,198,583,4919,3276,3181344,19,831,1105,21305,2903,9021,9468,3259,74628,3540902,17097,12238,3147,151,0,1199,8913,22,827693,234,20312,15500,9200,22366,2553,9103,96,1066,115,1672883,5750,377,4145298,114625,8380,66216,849,33807,26570,49760,156050,17886,3640996,38544,1301,1163942,60714,7166,0,52957,7405,12076,3622,8907,82167,11006,9865,2050200,47756,388911,16329,2225,825021,12118,10734,757693,15824,25243,242,7539,47606,9573,0,10286,4606,4843,7194,65,1987723,4593,3972,5103,4984,697967,12800,155,394,5417,618,5890,2999,1265,11248,3,40150,0,19376,6233638,40011,56,276,8878,481,10026,3303,2875,5,460,2102770,298,0,64,20,11626,270,15274,8129,8290,31263,763034,2755,2901,10793,7013,5946,1041251,947,6938,21221,4125,6,6,1449,1002,5735,14903,21,17333,1151,9036,18045,12657,5539672,431,73,1923,534170,5165,6868,450,260143,12010,1242,12,19648,78,3,2,653304,177,776,29,655,1112227,59587,5989,3414,6879,20729,21539,7078,103014,5507,878,785415,3335,2148,10498,2396,4750,3984,15530,24476
2024-12-05 07:30:00,19736,12999,2510307,16036,21173,6967,15819,13247,204183,45301,6196442,110,0,2489869,1138,6579,1211,826,1953,1889,9610,45877,5686,258930,72258,17277,15091,2403558,4828,35166,152078,8071,3457,29553,1797,2781,4732,38314,20703,10635,1387853,11925,13647,10126,19810,9307,38164,64277,9739,1273704,1741,13838,109,32072,15117,146,1662,22947,802,6535,1240341,29,1745,1143,158,325,385,2286,3175655,0,383034,4649,8981,2058648,12046,1129,2406,1366,0,101039,18411,5668604,441,4950,1446,1300,29,10591,3940,4145120,36,3589,12923,13300,9517,21758,8424,7188,59470,1785373,54691,1981,1129,4377,0,14226,1618,1,1059104,253,9956,44687,8451,10934,4741,5496,35,3475,3907,1846339,5260,4061,4050914,87171,16561,80657,4568,10221,26892,20107,61049,14060,4350457,41808,2191,1709268,24331,16859,319,62443,10046,55775,1500,17246,90684,5416,42601,2006193,33711,195928,27880,12529,1225672,1374,1768,689327,32824,17987,8933,2133,41140,5892,441,7193,9907,5071,7287,244,2199024,1554,3868,2025,1393,783637,10152,460,47632,2438,22,1498,6128,287,9421,1083,27898,0,10114,6334560,36685,343,1640,0,533,4727,16214,18420,183,27,2330307,1273,29,729,2700,21062,63,12843,18160,629,24559,906150,1034,9493,3273,21356,9995,1037289,436,19129,22995,21570,334,73,7434,439,2947,150,8642,26004,3131,10757,4225,10118,4914606,547,298,3113,956891,1300,13050,4,9849,9212,112,2036,7769,1749,9173,50,586069,87,2574,1433,838,1138005,55308,5071,6182,9114,23523,25005,11908,20490,12787,20680,959879,8667,676,1651,308,8385,2213,10179,3805
2024-12-05 07:35:00,177603,3507,1977644,68340,22818,18870,11813,1016,585941,9847,5692823,13,2617,2981052,4287,2710,560,2208,21698,9887,3951,64680,2946,7239,27830,28593,34134,2783582,1895,21643,208721,17200,8749,240863,2298,954688,1478,13920,1529749,5689,1374877,12215,19044,6816,31339,6528,59601,67479,32234,1721638,11351,53597,7971,19874,9837,338,14953,27828,758,8071,1119888,42,6991,28956,12722,3992,3368,3514,3389346,0,30808,5328,13683,2013586,12600,1275,7090,299,0,22476,8592,5611329,4339,1474,1462,831,1381,10347,3624,4020453,1401,349,4729,18756,605,47653,54291,1589,23413,4679870,44375,4280,2217,3439,0,1431,1872,0,908731,294,11197,10055,1032,1861,14469,6528,0,7985,393,1923408,6112,7158,4314505,12823,10881,85191,558,15187,12487,12598,197150,20586,5431540,47490,16487,2036512,17276,15192,3422,40993,24705,73059,3728,65692,185451,2969,40217,2003458,93803,463861,31183,42829,1027189,2796,9966,797166,24866,27926,677,16397,40500,18485,0,13597,8857,2434,11749,707,2437740,6840,18958,2152,10062,1497835,29059,62,23923,16161,2689,13119,4864,291,11519,148,29916,0,16581,6433763,54906,71,324,0,298,25631,3106,15087,1612,74,2856570,6446,703,7,743,59778,451,4491,3742,113,9299,4204433,390,42980,73883,26269,1362,1301589,2036,24542,50068,12726,3220,0,16967,12,6507,265,2661,40935,9335,16588,1977,8681,4933561,378,248,8348,1127747,4716,7841,184,3870,3799,1573,0,24828,53,1,16,559603,1835,6102,0,99,1538745,92387,13629,31506,10691,44374,40172,19608,28921,11896,4579,948797,580,7433,889,535,7951,951,32326,1677
2024-12-05 07:40:00,21841,8464,1618193,16569,13661,197689,12238,1,657881,11696,5548373,5206,16845,3104553,9424,13563,3210,14708,25129,32179,14581,270522,14807,17813,126816,172006,18950,4586052,3864,37576,273076,132978,1838,24480,2853,8836,4138,10536,12996,10607,1672968,43929,12352,7285,31215,16986,94394,43511,28273,2200823,17673,25038,3905,90687,33191,38,4137,1054,10,9300,1369724,0,19736,6052,134,7775,2670,3258,4154979,0,36229,90974,21620,1346077,28196,9532,5616,3908,0,184110,8666,5446924,174,4481,300,943,3074,10126,3488,4188675,4609,6850,63361,12637,4044,6933,3646,67616,13920,4762426,91914,70729,675,443,0,1726,4854,0,1101169,562,3869,17397,16167,10129,9231,3157,0,3149,508,3044045,10796,1230,4993358,167325,13492,28587,747,21192,33949,21164,62542,15311,5022564,88760,21180,2415669,15110,42649,3514,109875,32161,19273,11332,18247,251199,5566,6566,1772808,45502,432117,175463,13111,1537601,1807,6507,971486,13563,16528,1309,2179,53904,5873,0,25610,12976,1638,15899,11246,2541917,16528,41082,10160,4801,1643983,49009,57,3566,16112,679,2572,16304,1245,12749,80,2635,0,14470,6249316,27000,216,0,585,1045,26353,1879,2553,2422,1348,3346750,14961,1128,37,1297,8061,890,11099,359,4404,20684,2534631,11495,15838,0,41212,8129,1910244,1036,18645,49755,6690,173,214,7532,37,8587,10,475,7576,815,377,88,12041,6196393,149,438,7118,1152826,2986,7528,106,1113,5161,813,60,33632,0,0,0,394209,30127,2481,0,0,2247754,139812,149810,36851,9024,83809,221191,76796,190306,60309,1809,1494170,410,11881,8950,304,25363,253,3750,10853
2024-12-05 07:45:00,109146,5863,2312957,29155,31326,11589,10067,3,866882,71292,5247389,2348,4616,2900709,13479,27950,13459,17455,54659,34842,41961,66394,1436,63836,49521,23545,21628,2889309,48280,23153,185158,15337,1902,31727,4804,8939,1572,6298,28098,32050,1455312,22486,24009,11745,32241,16496,137284,11856,19389,2649195,18645,23242,6349,37110,31038,877,5702,6617,702,20119,1320627,0,6163,10168,14925,782,8563,2527,4094344,0,25077,4301,14528,1433878,25404,5908,15213,2438,0,38292,3103,5155372,1166,505,4827,3453,4999,2092,1326,3110149,1219,1328,17830,22780,9335,23553,32093,23718,21961,2635942,36078,9390,3841,1206,0,415,1424,0,1109937,180,1270,28001,466,9621,6867,5561,0,2914,506,2692350,5015,3458,3791566,26319,26340,32300,4306,18759,16866,36943,184932,23613,5227584,72392,28481,2810873,10962,20069,3220,98097,14972,18907,9156,31355,55322,8577,8633,2198014,53803,148248,11499,13739,799983,1392,10281,936208,10400,5596,413,16306,34553,22636,0,23693,71488,4496,7801,271,2750047,2990,1578,17942,6543,1290337,19873,262,2890,10102,3618,9657,15630,1589,25592,1720,7708,0,11426,6325212,19851,1382,5527,0,199,7435,3659,4355,4382,2106,2836882,2228,1031,244,200,10877,3414,10442,1214,5604,13719,799921,8971,10800,1405,19650,2135,1783808,4961,17601,55331,33839,2509,0,46273,397,5899,213,20543,46680,3423,15646,57,9980,5089876,299,699,2361,1210666,33929,15596,444,3271,7115,4552,85,27674,81,146,11208,474857,20681,10752,58,271,2344013,265762,28538,61292,14320,151969,128294,99007,183696,24679,3413,1587075,4001,2307,2194,1963,1826,712,8573,3848
2024-12-05 07:50:00,111003,13272,2249816,34497,46275,11647,27067,2,753436,1627,5242850,5145,8416,4008324,18276,19384,36315,17383,30813,38821,30435,66127,1249,17223,42502,20399,52159,2890069,15931,92845,336056,2534,4248,71825,650,4449,2215,8584,27879,72896,2590603,33684,27360,32085,23607,10017,56424,25684,13181,2277782,12005,18751,10238,27101,22100,99,7266,3232,1397,3514,1205012,14,18683,7966,3789,5824,6517,5493,4476784,0,22637,5072,29768,1393745,29857,13119,6977,1258,0,28851,5652,5962730,8722,3076,7773,0,4801,2955,2904,3123894,1079,701,6639,4433,1752,18373,10210,17869,12706,2684097,69139,6732,20998,9111,0,6327,4193,186,1049085,159,5518,51156,11618,11755,5730,8005,0,22301,3790,2463307,19765,1623,4573398,23527,24843,34052,3164,22076,42309,160349,449820,20762,5592898,41626,11428,2553462,33315,44053,3009,77989,13679,33690,9076,55378,82128,10682,17260,1994317,46796,230553,31679,7639,1250383,82387,14790,1297810,35629,101259,15325,9731,142577,23900,0,15658,6384,6364,13443,174,2527957,4880,13907,8618,10550,973969,18651,59,107,2617,54,16932,32270,1962,11360,2178,3698,0,53366,6561338,47141,216,1556,0,5185,4650,2815,5194,1458,9136,2503359,1127,0,68,0,39050,10787,15651,649,8948,17826,886027,18171,8436,301,51072,42513,1951523,12098,14650,58829,14231,73459,39288,9793,6288,14474,6338,20933,20740,6059,7106,1776,9094,5878683,5367,3676,579,1012927,5504,8280,1312,13309,61031,3101,272,22535,35,157,4970,480373,5887,584,171,2181,3193464,149466,52028,61584,7766,61543,103380,27243,29065,16675,3950,1677584,3501,7475,563,823,11443,460,7532,2825
2024-12-05 07:55:00,326083,11126,2301401,18072,20928,9325,6472,119,519893,15139,7635194,3070,4459,6875096,4814,10392,11776,20431,13672,14913,4838,93657,2254,40527,58275,70414,47962,3900538,10760,44618,260366,1483,9220,52203,1501,4723,1949,24205,20674,23089,2068052,50345,28507,42010,33969,14484,79188,17778,39375,1995363,15407,42508,3002,37269,17970,205,19159,16164,573,9633,1548974,315,24885,78262,4429,3854,11873,11292,4196539,0,12852,6500,27545,1968605,25045,11986,6494,7823,0,96880,4567,6952927,1433,1507,10017,0,8854,5209,7011,3609434,357,746,10163,2375,7047,19972,4780,15966,14886,3742335,52863,3471,15278,6487,0,3103,3584,1,1048544,1892,799,43800,6120,2897,9100,6182,0,5832,3752,2634550,7086,6650,6110232,15862,30570,51810,596,15295,57573,21178,189530,39808,4490327,52696,21789,2393691,32170,21678,15400,114627,30632,37145,14522,16147,62968,2193,12187,1568388,285700,354609,99798,4363,1319319,3023,7464,1659908,17750,10064,4553,3292,47243,10568,10169,11182,13342,10175,11189,1346,2973638,6210,10593,7030,11469,1472369,25519,0,3119,5097,895,13870,20447,1325,10645,3265,11449,0,34759,6571165,50958,1437,960,173,2215,13748,285,12560,7494,3889,3031103,2662,1181,1,73,68046,605,14939,1643,6759,23401,827304,9109,11196,7,34341,966,1524234,309,7571,47144,19343,5975,1045,3360,4788,7632,4986,17006,30754,5947,6267,10540,10549,5179798,12413,2058,9229,1686456,7219,78465,348,377,28718,63376,1146,19694,706,0,5036,360250,4750,2873,0,702,2609463,223829,12342,20203,23332,110938,54180,60920,22391,14628,2876,1697606,4193,4603,1585,26,11130,2931,9737,1122
2024-12-05 08:00:00,396428,15467,2852930,12858,52085,11295,27997,1288,450563,6911,6498829,13,34,7371551,621,5042,489,7159,185,19765,349,151698,9153,27442,107857,71764,22906,4629108,9367,146832,314421,2632,846,40821,24887,9694,17826,21052,32900,30997,2378180,53427,51402,41786,45341,17493,59419,15119,31918,3049548,13634,60247,7494,37717,29635,1,10451,5568,73,6264,2354263,5,10386,481909,6179,38758,10410,42507,3585319,0,52710,13242,6413,2190784,10973,2928,3932,31563,0,141642,17178,6974832,2346,3373,7636,297,10057,15421,10070,3682192,12202,1064,18907,25489,1135,21095,12293,42516,28735,4358622,148830,12451,16933,7362,0,8170,4190,0,1088321,908,2899,45509,3841,3756,6817,1135,0,1085,3303,2622286,12092,1633,6446537,24859,10050,29559,1684,16642,15053,9757,137340,10654,5467154,47058,33071,3534423,28211,21910,6994,131278,23844,58067,18721,10565,69226,6485,20888,1570832,60085,276206,35148,12983,1834946,1273,7474,1267258,11960,8757,8378,1142,64690,4935,167,41186,37197,19881,21474,5673,3164609,24108,18477,6277,21622,1151053,25212,205,7205,14370,2474,6311,17870,13438,8337,1378,40693,0,19837,6738125,33364,2796,173,0,2162,11461,5160,36270,8905,6309,3690591,10930,4144,86,0,39608,1857,13111,5644,1334,41459,1325146,595,16870,15744,15752,4562,1842820,1647,4171,23300,10511,1094,0,14609,19705,6927,1832,17794,42572,7856,23514,391,10577,4981380,574,477,2708,1268317,3587,12215,100,4150,36469,997,383,9448,34,2213,9762,512704,7862,5366,3547,1342,2665190,173029,18935,25959,21167,90682,68794,32483,28386,28965,12914,1601575,3366,6883,5444,1585,6359,2496,23275,2032
